PROPLU,Clean Brand,PRONAME,Total Cost 6M,Total Qty 6M,Total Revenue 6M,Selling Price,FC Pct 6M
1569,BBT,"Salt n"" Vinegar Tenders Fillaaa",9029.484984628592,12276,36856.600000000006,3.0023297491039433,24.50%
3003003,BBT,Salty Cone BBT FP,352.7187891099848,983,967,0.9837232960325534,36.48%
3001024,BBT,Small CURLY FRIES 80 G,354.4541175787466,2913,429.9,0.14757981462409886,82.45%
3001026,BBT,Small French FRIES 80 G,2417.367770831358,29790,4934.6500000000015,0.1656478684122189,48.99%
2202068,BBT,SMOKEY ROLLS BEEF,4035.4403506026406,6828,13280.25,1.944969244288225,30.39%
639,BBT,SMOKEY ROLLS BEEF COMBO,2405.4406015653,3778,3682.1999999999994,0.9746426680783482,65.33%
3006035,BBT,SONY KEYRING,0,2,3,1.5,0.00%
3001013,BBT,Southwest Burger,5443.070779361184,10468,22881,2.1858043561329765,23.79%
1117,BBT,Southwest Combo,1578.821587574698,2620,7699.499999999999,2.9387404580152667,20.51%
3002011,BBT,Sparkling Water Aquafina,26.341638730000003,319,126.80000000000001,0.39749216300940443,20.77%
2202144,BBT,Spicy Chicken Nuggets (20 PCS),71.07442434600001,65,263.24999999999994,4.049999999999999,27.00%
2202143,BBT,Spicy Chicken Nuggets (6 PCS),1030.340792283,2474,3834.4,1.5498787388843978,26.87%
3000337,BBT,SSUUUBER™ BEEF COMBO((Dummy),0,12803,26.4,0.002062016714832461,0.00%
3002019,BBT,Still Water,6.73608352,194,67.55000000000001,0.34819587628865983,9.97%
3002021,BBT,Strawberry,0,357,4.5,0.012605042016806723,0.00%
3003017,BBT,Strawberry Frostie BBT,3.7448858622422194,16,20,1.25,18.72%
3003028,BBT,Strawberry Shake 12oz BBT,197.56272002614557,516,770.4,1.4930232558139533,25.64%
3003005,BBT,Strawberry Shake BBT,260.2640389278723,358,568.56,1.5881564245810054,45.78%
3006013,BBT,Summer T-shirt,4.8491806,1,7.5,7.5,64.66%
3000338,BBT,SUUUBE SQUARED BREADED CHICKEN PATTY,58.900794977341185,504,175.70000000000002,0.34861111111111115,33.52%
3003142,BBT,SUUUBER CHILLI LIME,243.90048463825,15283,1441.8999999999999,0.09434665968723417,16.92%
3003143,BBT,SUUUBER SALT N VINEGAR,93.44999999999999,3115,310.20000000000005,0.09958266452648476,30.13%
3000334,BBT,SUUUBERâ„¢ BEEF 1,22179.916294268878,46517,50522.450000000004,1.0861072296149796,43.90%
3000335,BBT,SUUUBERâ„¢ CHICKEN 3,12376.264781374508,43881,28358.550000000003,0.6462603404662611,43.64%
2202118,BBT,SUUUBERâ„¢ Deal,0,5230,13945.800000000001,2.666500956022945,0.00%
2202125,BBT,SUUUBERâ„¢ SQUARED BREADED CHICKEN PATTY,26.741204335679207,212,74.19999999999999,0.3499999999999999,36.04%
2202126,BBT,SUUUBER™,0,14584,44955.200000000004,3.082501371365881,0.00%
3000343,BBT,SUUUBER™  BEEF COMBO,4604.568558546096,8965,19536.000000000004,2.179141104294479,23.57%
3000339,BBT,SUUUBER™ BEEF PATTY,952.88805745,3665,1825.5,0.49809004092769443,52.20%
3000340,BBT,SUUUBER™ CHICKEN COMBO,2398.758474172395,6733,14028,2.083469478687064,17.10%
3000336,BBT,SUUUBER™ CHICKEN COMBOOO(Dummy),0,16784,3185.5,0.18979385128693993,0.00%
3000328,BBT,SUUUBER™ CHICKEN FILLAAA COMBO,229.68023542601998,513,1789.2,3.487719298245614,12.84%
2202081,BBT,SUUUBER™ CHICKEN NUGGETS COMBO,24.1005,75,198.75,2.65,12.13%
2202093,BBT,SUUUBER™ CHILLI LIME OLD SKOOL COMBO,101.8419550555544,386,945.7,2.45,10.77%
2202097,BBT,SUUUBER™ CHILLI LIME SUPREME COMBO,37.861655215409996,124,316.2,2.55,11.97%
2202091,BBT,SUUUBER™ CLASSIC OLD SKOOL MEAL,74.02895606893125,291,710.5,2.441580756013746,10.42%
2202083,BBT,SUUUBER™ CLASSIC ROLLS BEEF COMBO,178.25352787945002,295,893.6500000000001,3.0293220338983056,19.95%
2202095,BBT,SUUUBER™ CLASSIC SUPREME MEAL,90.80926271902999,307,782.85,2.5500000000000003,11.60%
3000345,BBT,SUUUBER™ large BEEF COMBO,1580.4588351518682,3100,8607.199999999999,2.7765161290322578,18.36%
3000342,BBT,SUUUBER™ large CHICKEN COMBO,568.5944384512864,1614,4325.4,2.6799256505576206,13.15%
2202080,BBT,SUUUBER™ LITTLE WRAP FILLLAAA Meal,54.71922355011077,176,422.3999999999999,2.3999999999999995,12.95%
3000344,BBT,SUUUBER™ Medium BEEF COMBO,1469.2308309472933,2886,7318.4,2.535828135828136,20.08%
3000341,BBT,SUUUBER™ MEDIUM CHICKEN COMBO,671.7222453722608,1909,4667.25,2.4448664222105814,14.39%
3000322,BBT,SUUUBER™ QUARTER POUNDER COMBO,358.3401873741636,731,2438.8,3.3362517099863203,14.69%
2202085,BBT,SUUUBER™ SMOKEY ROLLS BEEF COMBO,132.38372762080002,210,652.05,3.105,20.30%
3000326,BBT,SUUUBER™ SOUTHWEST COMBO,213.4062609051934,357,1256.7,3.5201680672268907,16.98%
3000324,BBT,SUUUBER™ Westcoast Combo,1593.6592756165699,2660,9343.600000000002,3.5126315789473694,17.06%
3000583,BBT,SUUUPER Blind Box ( Dummy ),0,72,504,7,0.00%
3004022,BBT,Sweet Chili,1661.59253781,18391,5494.080000000001,0.2987374259148497,30.24%
3002020,BBT,Tang Orange,755.9500198800001,9053,2725,0.30100519164917705,27.74%
748,BBT,TENDERS DUO COMBO,3318.646202929654,5678,11322.4,1.994082423388517,29.31%
920,BBT,Tenders Fillaaa,30401.959369611606,49059,144725.2,2.950023441162682,21.01%
922,BBT,Toast,534.8011806761539,16448,5699.820000000001,0.3465357490272374,9.38%
3000565,BBT,Toasts Duo Combo,47499.82930353492,74598,149196,2,31.84%
3000899,BBT,TRIPLE X,0.76581005566,1,2.95,2.95,25.96%
1054,BBT,Westcoast Combo,1080.8049999999998,19651,57704.950000000004,2.9364892371889475,1.87%
3001012,BBT,westcoast options,0,91485,115471.95000000001,1.2621954418757175,0.00%
3006009,BBT,White beach volleyball,2.1208768,1,17,17,12.48%
3006020,BBT,WINTER STICKERS,1.7333399999999997,6,6,1,28.89%
1077,BBT,Wrap and Wrap,0,2,2.4,1.2,0.00%
3000896,BBT,Wrap Fillaaa,12099.828315418627,47786,40664.799999999996,0.8509772736784832,29.76%
3003045,BBT,XL Fillaaa Sauce,692.840355720075,1978,2570.6200000000003,1.2996056622851366,26.95%
3003044,BBT,XL Fillaaa Sauce For CLTF,233.4166201886,680,883.74,1.2996176470588234,26.41%
6001025,BUR,"12 PCS of potato buns, pattiesand Slice Cheese",5206.335785661095,613,13486,22,38.61%
6001024,BUR,"18 PCS of potato buns, pattiesand Slice Cheese",4646.2388357645705,389,12448,32,37.33%
6001023,BUR,"6 PCS of potato buns, pattiesand Slice Cheese",2251.597054098868,471,5652,12,39.84%
6002004,BUR,7up,12.387472559999999,152,53.2,0.35000000000000003,23.28%
6002003,BUR,7up Zero Sugar,19.37771729,235,82.25,0.35,23.56%
6004001,BUR,Bacon,57.57403028547304,273,163.8,0.6000000000000001,35.15%
6001021,BUR,BBQ Burger,1823.0092852025873,2477,6316.35,2.5500000000000003,28.86%
6003016,BUR,BBQ Sauce,9.34710194242,237,35.55,0.15,26.29%
6004009,BUR,BBQ Sauce,17.144379851260002,434,65.1,0.15,26.34%
6001020,BUR,BBQ Slider,284.99292653522707,327,882.9,2.6999999999999997,32.28%
6004005,BUR,Beef patty ( 100 gm ),145.04795865274073,495,371.25,0.75,39.07%
6004004,BUR,Beef patty ( 140 gm ),213.94408973,493,493,1,43.40%
6001019,BUR,Big C Burger,933.49138694931,1368,3967.2000000000003,2.9000000000000004,23.53%
6000861,BUR,Burger & Drink Combo,0,577,1154,2,0.00%
6001017,BUR,C - Fries,1373.9017627717362,3135,5486.25,1.75,25.04%
